02/21/21 19:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 19:53, Calm, 16, Fair, CLR, 10.6, -0.6, , , 46%, NA, NA, 76.84, 1024.4, , , 
---
Minute since start, Events per minute
1, 91
2, 101
3, 67
4, 80
5, 65
6, 83
7, 89
8, 83
9, 114
10, 88
11, 87
12, 73
13, 76
14, 90
15, 81
16, 86
17, 90
18, 81
19, 89
20, 84
21, 95
22, 89
23, 84
24, 89
25, 79
26, 60
27, 77
28, 93
29, 84
30, 84
31, 69
32, 82
33, 83
34, 77
35, 70
36, 74
37, 86
38, 104
39, 74
40, 80
41, 89
42, 100
43, 78
44, 81
45, 89
46, 82
47, 80
48, 86
49, 86
50, 80
51, 95
52, 81
53, 85
54, 87
55, 102
56, 82
57, 83
58, 94
59, 86
60, 73
