02/27/21 13:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
27, 13:53, Vrbl10, 16, Fair, CLR, 22.8, 1.7, , , 25%, NA, NA, 75.95, 1012.3, , , 
---
Minute since start, Events per minute
1, 81
2, 75
3, 85
4, 93
5, 82
6, 69
7, 68
8, 95
9, 90
10, 81
11, 86
12, 104
13, 77
14, 102
15, 86
16, 91
17, 90
18, 92
19, 76
20, 84
21, 82
22, 101
23, 88
24, 82
25, 98
26, 94
27, 90
28, 90
29, 87
30, 73
31, 81
32, 98
33, 86
34, 82
35, 91
36, 86
37, 107
38, 73
39, 109
40, 92
41, 80
42, 93
43, 75
44, 82
45, 83
46, 82
47, 96
48, 81
49, 88
50, 84
51, 83
52, 76
53, 90
54, 80
55, 92
56, 92
57, 88
58, 91
59, 92
60, 63
