03/15/21 11:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
15, 12:53, NW37G56, 16, Fair and Breezy, CLR, 14.4, 1.1, , , 41%, NA, NA, 76.23, 1016.1, , , 
---
Minute since start, Events per minute
1, 84
2, 82
3, 69
4, 83
5, 87
6, 78
7, 93
8, 94
9, 84
10, 67
11, 87
12, 75
13, 90
14, 74
15, 94
16, 94
17, 73
18, 82
19, 93
20, 71
21, 98
22, 98
23, 108
24, 74
25, 74
26, 97
27, 91
28, 87
29, 72
30, 75
31, 70
32, 89
33, 82
34, 70
35, 76
36, 97
37, 95
38, 76
39, 77
40, 83
41, 90
42, 79
43, 80
44, 90
45, 84
46, 94
47, 75
48, 77
49, 78
50, 81
51, 102
52, 93
53, 89
54, 101
55, 68
56, 89
57, 83
58, 84
59, 89
60, 82
61, 2
