02/20/21 19:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 20:53, N10, 16, Fair, CLR, 13.3, -1.1, , , 37%, NA, NA, 76.84, 1024.2, , , 
---
Minute since start, Events per minute
1, 76
2, 73
3, 88
4, 94
5, 97
6, 73
7, 82
8, 90
9, 74
10, 94
11, 94
12, 81
13, 76
14, 63
15, 80
16, 82
17, 80
18, 75
19, 73
20, 85
21, 62
22, 89
23, 87
24, 93
25, 83
26, 67
27, 92
28, 90
29, 83
30, 64
31, 82
32, 78
33, 72
34, 79
35, 81
36, 74
37, 83
38, 100
39, 77
40, 77
41, 74
42, 110
43, 83
44, 98
45, 78
46, 59
47, 80
48, 83
49, 88
50, 85
51, 82
52, 85
53, 83
54, 79
55, 77
56, 65
57, 85
58, 74
59, 80
60, 62
