03/18/21 02:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 01:53, Calm, 16, A Few Clouds, FEW110, 8.9, 5.6, , , 80%, NA, NA, 76.48, 1019.6, , , 
---
Minute since start, Events per minute
1, 85
2, 95
3, 82
4, 80
5, 84
6, 82
7, 74
8, 85
9, 105
10, 83
11, 82
12, 99
13, 78
14, 77
15, 82
16, 91
17, 64
18, 73
19, 79
20, 79
21, 69
22, 83
23, 84
24, 82
25, 95
26, 94
27, 94
28, 75
29, 84
30, 80
31, 72
32, 75
33, 93
34, 91
35, 85
36, 79
37, 82
38, 89
39, 94
40, 94
41, 96
42, 82
43, 79
44, 86
45, 104
46, 67
47, 82
48, 96
49, 97
50, 111
51, 97
52, 83
53, 79
54, 75
55, 93
56, 56
57, 91
58, 80
59, 82
60, 86
61, 1
