03/05/21 08:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 09:53, SE11, 16, Fair, CLR, 14.4, 9.4, 15, 3.9, 72%, NA, NA, 76.61, 1021.3, , , 
---
Minute since start, Events per minute
1, 82
2, 78
3, 85
4, 76
5, 100
6, 94
7, 93
8, 92
9, 77
10, 101
11, 79
12, 67
13, 98
14, 80
15, 97
16, 69
17, 77
18, 99
19, 76
20, 90
21, 79
22, 93
23, 97
24, 89
25, 92
26, 90
27, 85
28, 92
29, 86
30, 89
31, 80
32, 68
33, 78
34, 85
35, 96
36, 99
37, 89
38, 74
39, 75
40, 94
41, 90
42, 96
43, 90
44, 87
45, 91
46, 79
47, 83
48, 99
49, 74
50, 78
51, 83
52, 72
53, 101
54, 84
55, 89
56, 83
57, 95
58, 87
59, 94
60, 87
