03/17/21 11:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
17, 12:53, SE13, 16, Fair, CLR, 13.9, 5, , , 55%, NA, NA, 76.53, 1020.2, , , 
---
Minute since start, Events per minute
1, 96
2, 81
3, 82
4, 79
5, 91
6, 88
7, 87
8, 81
9, 75
10, 82
11, 81
12, 99
13, 82
14, 84
15, 73
16, 75
17, 83
18, 93
19, 86
20, 90
21, 87
22, 77
23, 78
24, 91
25, 87
26, 93
27, 95
28, 90
29, 76
30, 69
31, 86
32, 84
33, 85
34, 90
35, 88
36, 89
37, 81
38, 71
39, 98
40, 92
41, 95
42, 69
43, 94
44, 83
45, 92
46, 90
47, 98
48, 81
49, 84
50, 95
51, 88
52, 74
53, 96
54, 86
55, 89
56, 67
57, 75
58, 88
59, 90
60, 82
