02/18/21 19:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 19:53, Calm, 16, Fair, CLR, 11.7, 0, , , 45%, NA, NA, 77.01, 1026.6, , , 
---
Minute since start, Events per minute
1, 74
2, 88
3, 82
4, 75
5, 93
6, 91
7, 84
8, 87
9, 72
10, 79
11, 92
12, 75
13, 81
14, 81
15, 61
16, 96
17, 102
18, 82
19, 78
20, 88
21, 100
22, 73
23, 79
24, 90
25, 82
26, 73
27, 84
28, 83
29, 79
30, 85
31, 78
32, 94
33, 87
34, 71
35, 77
36, 74
37, 73
38, 91
39, 76
40, 74
41, 73
42, 74
43, 71
44, 71
45, 85
46, 76
47, 73
48, 91
49, 88
50, 79
51, 85
52, 82
53, 84
54, 85
55, 73
56, 82
57, 85
58, 86
59, 87
60, 86
