03/19/21 13:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 14:53, W23G35, 16, Fair, CLR, 17.8, 12.8, , , 73%, NA, NA, 76.48, 1019.7, , , 
---
Minute since start, Events per minute
1, 74
2, 79
3, 92
4, 76
5, 76
6, 78
7, 80
8, 89
9, 92
10, 91
11, 85
12, 67
13, 84
14, 91
15, 92
16, 70
17, 99
18, 83
19, 91
20, 78
21, 81
22, 83
23, 74
24, 82
25, 88
26, 87
27, 74
28, 87
29, 83
30, 79
31, 85
32, 89
33, 82
34, 98
35, 82
36, 75
37, 77
38, 75
39, 95
40, 89
41, 79
42, 78
43, 79
44, 91
45, 84
46, 87
47, 75
48, 102
49, 73
50, 91
51, 76
52, 90
53, 76
54, 80
55, 83
56, 76
57, 82
58, 109
59, 97
60, 89
