03/01/21 12:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
01, 12:53, SE10, 16, Fair, CLR, 19.4, -7.8, , , 15%, NA, NA, 76.56, 1020.5, , , 
---
Minute since start, Events per minute
1, 81
2, 91
3, 76
4, 80
5, 74
6, 71
7, 73
8, 106
9, 105
10, 79
11, 74
12, 92
13, 107
14, 95
15, 77
16, 87
17, 93
18, 90
19, 93
20, 86
21, 63
22, 80
23, 72
24, 89
25, 89
26, 80
27, 98
28, 89
29, 74
30, 91
31, 72
32, 64
33, 88
34, 70
35, 76
36, 97
37, 81
38, 89
39, 85
40, 80
41, 95
42, 75
43, 82
44, 95
45, 90
46, 87
47, 79
48, 94
49, 82
50, 89
51, 90
52, 87
53, 81
54, 69
55, 69
56, 90
57, 90
58, 98
59, 84
60, 81
