03/03/21 20:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
03, 20:53, N11, 16, Fair, CLR, 8.3, 4.4, , , 77%, 6.7, NA, 76.23, 1016.2, , , 
---
Minute since start, Events per minute
1, 97
2, 73
3, 83
4, 91
5, 94
6, 88
7, 90
8, 77
9, 83
10, 72
11, 80
12, 84
13, 100
14, 97
15, 93
16, 84
17, 67
18, 90
19, 95
20, 90
21, 103
22, 84
23, 94
24, 79
25, 80
26, 82
27, 80
28, 91
29, 83
30, 97
31, 81
32, 76
33, 78
34, 85
35, 92
36, 76
37, 72
38, 79
39, 74
40, 102
41, 84
42, 73
43, 74
44, 80
45, 88
46, 74
47, 76
48, 91
49, 103
50, 88
51, 69
52, 105
53, 97
54, 98
55, 77
56, 92
57, 85
58, 97
59, 86
60, 70
