03/23/21 20:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
23, 20:53, N11, 16, Fair, CLR, 13.3, 2.8, , , 49%, NA, NA, 76.02, 1013.3, , , 
---
Minute since start, Events per minute
1, 92
2, 104
3, 86
4, 74
5, 75
6, 81
7, 83
8, 80
9, 73
10, 96
11, 74
12, 88
13, 76
14, 76
15, 75
16, 94
17, 91
18, 90
19, 87
20, 78
21, 72
22, 81
23, 74
24, 93
25, 83
26, 82
27, 80
28, 94
29, 92
30, 80
31, 72
32, 83
33, 80
34, 88
35, 70
36, 78
37, 78
38, 106
39, 71
40, 82
41, 80
42, 89
43, 91
44, 87
45, 94
46, 93
47, 89
48, 68
49, 73
50, 93
51, 84
52, 85
53, 92
54, 66
55, 94
56, 84
57, 86
58, 70
59, 91
60, 66
