03/03/21 04:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
, , , , , , , , , , , , , , , , , 
---
Minute since start, Events per minute
1, 79
2, 93
3, 85
4, 63
5, 92
6, 87
7, 100
8, 90
9, 75
10, 102
11, 88
12, 85
13, 97
14, 101
15, 104
16, 82
17, 80
18, 83
19, 86
20, 80
21, 84
22, 95
23, 104
24, 89
25, 84
26, 72
27, 77
28, 87
29, 79
30, 77
31, 81
32, 86
33, 85
34, 88
35, 94
36, 106
37, 90
38, 78
39, 90
40, 74
41, 82
42, 78
43, 96
44, 75
45, 93
46, 92
47, 89
48, 81
49, 83
50, 74
51, 88
52, 93
53, 72
54, 87
55, 84
56, 82
57, 89
58, 83
59, 86
60, 100
