02/27/21 11:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
27, 12:53, W19, 16, Fair, CLR, 21.7, 3.3, , , 30%, NA, NA, 76, 1013.0, , , 
---
Minute since start, Events per minute
1, 77
2, 82
3, 99
4, 67
5, 76
6, 90
7, 71
8, 79
9, 70
10, 86
11, 83
12, 79
13, 84
14, 85
15, 82
16, 71
17, 79
18, 82
19, 85
20, 99
21, 94
22, 93
23, 108
24, 91
25, 68
26, 73
27, 92
28, 75
29, 85
30, 81
31, 88
32, 93
33, 68
34, 76
35, 76
36, 105
37, 89
38, 85
39, 93
40, 90
41, 79
42, 104
43, 71
44, 71
45, 83
46, 77
47, 98
48, 89
49, 76
50, 89
51, 96
52, 93
53, 102
54, 74
55, 101
56, 105
57, 69
58, 83
59, 88
60, 83
61, 1
