02/18/21 18:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 18:53, W13, 16, Fair, CLR, 11.7, 1.7, , , 51%, NA, NA, 76.99, 1026.5, , , 
---
Minute since start, Events per minute
1, 83
2, 99
3, 75
4, 81
5, 91
6, 89
7, 86
8, 83
9, 81
10, 72
11, 82
12, 87
13, 92
14, 61
15, 77
16, 92
17, 78
18, 93
19, 64
20, 78
21, 81
22, 87
23, 70
24, 81
25, 78
26, 88
27, 76
28, 85
29, 99
30, 90
31, 95
32, 85
33, 88
34, 80
35, 92
36, 71
37, 81
38, 85
39, 91
40, 79
41, 79
42, 74
43, 75
44, 80
45, 76
46, 81
47, 91
48, 81
49, 80
50, 96
51, 83
52, 73
53, 77
54, 97
55, 73
56, 96
57, 76
58, 87
59, 74
60, 75
