02/28/21 23:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
28, 23:53, Calm, 16, Fair, CLR, 6.7, -0.6, , , 60%, NA, NA, 76.71, 1022.5, , , 
---
Minute since start, Events per minute
1, 80
2, 99
3, 76
4, 91
5, 83
6, 107
7, 85
8, 98
9, 68
10, 90
11, 87
12, 98
13, 66
14, 81
15, 98
16, 88
17, 96
18, 83
19, 75
20, 87
21, 79
22, 82
23, 84
24, 81
25, 78
26, 80
27, 73
28, 91
29, 94
30, 86
31, 91
32, 83
33, 87
34, 82
35, 101
36, 88
37, 85
38, 94
39, 109
40, 85
41, 92
42, 74
43, 87
44, 72
45, 66
46, 79
47, 80
48, 104
49, 77
50, 73
51, 79
52, 92
53, 93
54, 102
55, 102
56, 103
57, 91
58, 100
59, 88
60, 103
