02/18/21 23:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 23:53, Calm, 16, Fair, CLR, 7.8, 0, , , 58%, NA, NA, 76.99, 1026.3, , , 
---
Minute since start, Events per minute
1, 84
2, 75
3, 79
4, 79
5, 92
6, 92
7, 83
8, 83
9, 89
10, 97
11, 83
12, 95
13, 99
14, 87
15, 79
16, 83
17, 84
18, 79
19, 85
20, 84
21, 76
22, 65
23, 93
24, 103
25, 87
26, 83
27, 97
28, 75
29, 83
30, 76
31, 86
32, 87
33, 83
34, 98
35, 86
36, 87
37, 93
38, 82
39, 77
40, 94
41, 87
42, 74
43, 80
44, 99
45, 89
46, 104
47, 90
48, 86
49, 77
50, 81
51, 81
52, 77
53, 90
54, 90
55, 74
56, 89
57, 101
58, 81
59, 76
60, 96
