02/25/21 23:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
25, 23:53, N5, 16, Fair, CLR, 6.7, 1.7, , , 71%, NA, NA, 76.43, 1018.9, , , 
---
Minute since start, Events per minute
1, 82
2, 94
3, 75
4, 73
5, 69
6, 82
7, 80
8, 83
9, 94
10, 94
11, 71
12, 85
13, 76
14, 91
15, 88
16, 100
17, 84
18, 91
19, 86
20, 99
21, 89
22, 80
23, 77
24, 89
25, 74
26, 73
27, 90
28, 80
29, 83
30, 85
31, 95
32, 86
33, 79
34, 87
35, 87
36, 83
37, 86
38, 86
39, 101
40, 84
41, 115
42, 78
43, 85
44, 89
45, 93
46, 88
47, 87
48, 88
49, 76
50, 99
51, 117
52, 92
53, 90
54, 71
55, 104
56, 83
57, 74
58, 94
59, 86
60, 93
61, 1
