03/22/21 16:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 16:53, SW26, 16, Fair, CLR, 17.8, 7.2, 21.7, 17.2, 50%, NA, NA, 76.15, 1015.1, , , 
---
Minute since start, Events per minute
1, 88
2, 74
3, 78
4, 85
5, 76
6, 80
7, 89
8, 77
9, 98
10, 84
11, 63
12, 76
13, 89
14, 77
15, 80
16, 83
17, 74
18, 85
19, 96
20, 83
21, 69
22, 93
23, 83
24, 102
25, 106
26, 80
27, 69
28, 75
29, 91
30, 80
31, 86
32, 77
33, 95
34, 80
35, 74
36, 78
37, 82
38, 98
39, 91
40, 89
41, 81
42, 89
43, 85
44, 74
45, 88
46, 79
47, 72
48, 81
49, 92
50, 86
51, 78
52, 95
53, 77
54, 93
55, 76
56, 86
57, 81
58, 84
59, 85
60, 80
