03/06/21 01:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
, , , , , , , , , , , , , , , , , 
---
Minute since start, Events per minute
1, 82
2, 79
3, 87
4, 91
5, 75
6, 80
7, 86
8, 99
9, 88
10, 96
11, 90
12, 82
13, 89
14, 104
15, 77
16, 87
17, 71
18, 68
19, 84
20, 80
21, 98
22, 91
23, 80
24, 85
25, 95
26, 76
27, 91
28, 93
29, 97
30, 99
31, 80
32, 60
33, 82
34, 101
35, 89
36, 89
37, 69
38, 76
39, 110
40, 76
41, 87
42, 82
43, 83
44, 75
45, 98
46, 73
47, 81
48, 110
49, 87
50, 83
51, 85
52, 74
53, 94
54, 113
55, 82
56, 73
57, 107
58, 86
59, 94
60, 89
