03/05/21 04:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 04:53, Calm, 16, Fair, CLR, 5, 2.8, , , 86%, NA, NA, 76.66, 1021.8, , , 
---
Minute since start, Events per minute
1, 81
2, 84
3, 72
4, 69
5, 88
6, 79
7, 73
8, 78
9, 86
10, 94
11, 81
12, 76
13, 85
14, 98
15, 91
16, 82
17, 78
18, 100
19, 74
20, 74
21, 95
22, 79
23, 87
24, 93
25, 89
26, 86
27, 79
28, 76
29, 86
30, 65
31, 81
32, 81
33, 82
34, 81
35, 104
36, 87
37, 88
38, 84
39, 82
40, 73
41, 79
42, 71
43, 85
44, 75
45, 73
46, 82
47, 87
48, 100
49, 81
50, 92
51, 92
52, 101
53, 78
54, 96
55, 95
56, 93
57, 71
58, 81
59, 89
60, 69
