03/06/21 16:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
06, 16:53, SW5, 16, A Few Clouds, FEW049, 18.3, 10, , , 59%, NA, NA, 76.07, 1014.1, , , 
---
Minute since start, Events per minute
1, 73
2, 88
3, 93
4, 71
5, 77
6, 88
7, 74
8, 75
9, 88
10, 77
11, 87
12, 91
13, 77
14, 76
15, 99
16, 80
17, 83
18, 97
19, 84
20, 79
21, 68
22, 76
23, 102
24, 92
25, 85
26, 86
27, 79
28, 88
29, 92
30, 86
31, 75
32, 100
33, 59
34, 87
35, 80
36, 79
37, 74
38, 68
39, 84
40, 93
41, 91
42, 71
43, 92
44, 84
45, 87
46, 75
47, 85
48, 92
49, 93
50, 80
51, 77
52, 94
53, 82
54, 80
55, 96
56, 71
57, 99
58, 77
59, 88
60, 83
