03/02/21 06:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
02, 06:53, Calm, 16, Fair, CLR, 2.2, -3.9, , , 64%, NA, NA, 76.1, 1014.4, , , 
---
Minute since start, Events per minute
1, 92
2, 85
3, 92
4, 94
5, 79
6, 77
7, 72
8, 84
9, 103
10, 90
11, 84
12, 89
13, 88
14, 88
15, 81
16, 96
17, 84
18, 100
19, 90
20, 79
21, 86
22, 97
23, 89
24, 91
25, 96
26, 84
27, 86
28, 92
29, 72
30, 102
31, 88
32, 97
33, 75
34, 89
35, 87
36, 91
37, 79
38, 85
39, 110
40, 84
41, 96
42, 74
43, 88
44, 82
45, 84
46, 96
47, 96
48, 82
49, 103
50, 83
51, 103
52, 104
53, 96
54, 93
55, 99
56, 95
57, 94
58, 82
59, 89
60, 92
