03/22/21 18:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 18:53, NW24, 16, Fair, CLR, 16.1, 5.6, , , 50%, NA, NA, 76.12, 1014.9, , , 
---
Minute since start, Events per minute
1, 92
2, 90
3, 105
4, 79
5, 79
6, 87
7, 88
8, 86
9, 87
10, 91
11, 77
12, 79
13, 80
14, 74
15, 86
16, 91
17, 88
18, 79
19, 87
20, 83
21, 100
22, 91
23, 87
24, 82
25, 76
26, 92
27, 80
28, 90
29, 79
30, 80
31, 74
32, 86
33, 94
34, 92
35, 86
36, 90
37, 86
38, 88
39, 82
40, 80
41, 98
42, 85
43, 80
44, 80
45, 73
46, 67
47, 75
48, 86
49, 79
50, 75
51, 86
52, 71
53, 77
54, 80
55, 76
56, 94
57, 63
58, 77
59, 83
60, 82
