03/19/21 00:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 00:53, SW5, 16, Fair, CLR, 9.4, 7.8, , , 90%, NA, NA, 76.53, 1020.3, , , 
---
Minute since start, Events per minute
1, 93
2, 80
3, 81
4, 85
5, 72
6, 85
7, 107
8, 68
9, 75
10, 85
11, 89
12, 79
13, 70
14, 74
15, 86
16, 91
17, 75
18, 81
19, 79
20, 82
21, 84
22, 68
23, 87
24, 71
25, 77
26, 90
27, 101
28, 95
29, 90
30, 86
31, 78
32, 107
33, 84
34, 83
35, 78
36, 97
37, 93
38, 90
39, 81
40, 80
41, 101
42, 106
43, 96
44, 87
45, 92
46, 107
47, 88
48, 90
49, 94
50, 82
51, 90
52, 101
53, 78
54, 85
55, 81
56, 91
57, 99
58, 89
59, 86
60, 74
