03/19/21 18:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 15:53, W29, 16, Partly Cloudy, SCT040, 16.7, 12.2, , , 75%, NA, NA, 76.45, 1019.4, , , 
---
Minute since start, Events per minute
1, 84
2, 101
3, 77
4, 81
5, 67
6, 65
7, 81
8, 76
9, 85
10, 88
11, 80
12, 93
13, 73
14, 91
15, 85
16, 109
17, 81
18, 78
19, 75
20, 82
21, 85
22, 93
23, 85
24, 84
25, 95
26, 89
27, 93
28, 83
29, 76
30, 85
31, 60
32, 85
33, 78
34, 84
35, 88
36, 83
37, 69
38, 77
39, 92
40, 67
41, 78
42, 84
43, 82
44, 67
45, 81
46, 88
47, 88
48, 74
49, 77
50, 89
51, 78
52, 89
53, 91
54, 75
55, 82
56, 77
57, 77
58, 73
59, 87
60, 80
