02/19/21 12:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 13:53, SE10, 16, Fair, CLR, 16.7, 6.1, , , 50%, NA, NA, 76.61, 1021.3, , , 
---
Minute since start, Events per minute
1, 76
2, 78
3, 88
4, 67
5, 88
6, 90
7, 66
8, 102
9, 87
10, 97
11, 89
12, 90
13, 90
14, 75
15, 94
16, 83
17, 95
18, 76
19, 95
20, 82
21, 83
22, 97
23, 89
24, 75
25, 76
26, 78
27, 98
28, 87
29, 78
30, 87
31, 87
32, 86
33, 92
34, 81
35, 98
36, 89
37, 98
38, 79
39, 93
40, 93
41, 78
42, 78
43, 84
44, 73
45, 84
46, 86
47, 91
48, 85
49, 93
50, 94
51, 72
52, 77
53, 81
54, 96
55, 85
56, 82
57, 84
58, 89
59, 88
60, 81
