02/27/21 22:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
27, 23:53, N16, 16, Fair, CLR, 14.4, -6.7, , , 23%, NA, NA, 76.2, 1015.8, , , 
---
Minute since start, Events per minute
1, 87
2, 84
3, 93
4, 83
5, 93
6, 84
7, 88
8, 85
9, 89
10, 87
11, 85
12, 73
13, 94
14, 78
15, 94
16, 84
17, 89
18, 105
19, 75
20, 87
21, 99
22, 90
23, 89
24, 80
25, 89
26, 87
27, 92
28, 71
29, 71
30, 77
31, 79
32, 79
33, 99
34, 75
35, 92
36, 78
37, 79
38, 65
39, 91
40, 79
41, 84
42, 74
43, 89
44, 74
45, 85
46, 86
47, 86
48, 90
49, 91
50, 83
51, 84
52, 81
53, 103
54, 81
55, 85
56, 85
57, 81
58, 93
59, 84
60, 83
