03/13/21 00:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
13, 00:53, W13, 16, Fair, CLR, 11.1, 6.1, , , 72%, NA, NA, 76.71, 1022.7, , , 
---
Minute since start, Events per minute
1, 89
2, 80
3, 96
4, 81
5, 104
6, 90
7, 75
8, 67
9, 86
10, 75
11, 85
12, 84
13, 96
14, 82
15, 99
16, 93
17, 82
18, 87
19, 68
20, 79
21, 75
22, 73
23, 81
24, 85
25, 81
26, 75
27, 82
28, 94
29, 68
30, 75
31, 81
32, 85
33, 74
34, 93
35, 77
36, 78
37, 87
38, 85
39, 90
40, 92
41, 85
42, 71
43, 88
44, 97
45, 80
46, 106
47, 80
48, 107
49, 74
50, 86
51, 89
52, 79
53, 77
54, 76
55, 72
56, 92
57, 94
58, 73
59, 100
60, 67
