03/22/21 15:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 16:53, SW26, 16, Fair, CLR, 17.8, 7.2, 21.7, 17.2, 50%, NA, NA, 76.15, 1015.1, , , 
---
Minute since start, Events per minute
1, 85
2, 76
3, 82
4, 72
5, 76
6, 80
7, 68
8, 89
9, 92
10, 82
11, 81
12, 77
13, 73
14, 87
15, 84
16, 92
17, 70
18, 95
19, 73
20, 89
21, 71
22, 80
23, 80
24, 109
25, 70
26, 95
27, 84
28, 79
29, 89
30, 93
31, 94
32, 75
33, 99
34, 78
35, 79
36, 88
37, 77
38, 80
39, 90
40, 88
41, 83
42, 91
43, 90
44, 73
45, 80
46, 77
47, 96
48, 74
49, 84
50, 86
51, 105
52, 94
53, 83
54, 72
55, 69
56, 90
57, 79
58, 82
59, 79
60, 85
