03/03/21 18:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
03, 18:53, NW5, 16, Mostly Cloudy, BKN060, 10.6, 6.7, , , 77%, NA, NA, 76.07, 1014.1, , , 
---
Minute since start, Events per minute
1, 75
2, 92
3, 98
4, 65
5, 90
6, 83
7, 74
8, 86
9, 86
10, 90
11, 84
12, 74
13, 84
14, 100
15, 98
16, 85
17, 76
18, 94
19, 83
20, 102
21, 80
22, 88
23, 88
24, 86
25, 77
26, 71
27, 88
28, 94
29, 98
30, 80
31, 81
32, 101
33, 83
34, 99
35, 81
36, 85
37, 71
38, 82
39, 95
40, 85
41, 76
42, 104
43, 88
44, 79
45, 77
46, 93
47, 87
48, 70
49, 73
50, 74
51, 83
52, 94
53, 75
54, 91
55, 93
56, 75
57, 85
58, 89
59, 94
60, 92
