03/18/21 22:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 23:53, Calm, 16, Fair, CLR, 10, 7.8, , , 86%, NA, NA, 76.56, 1020.6, , , 
---
Minute since start, Events per minute
1, 84
2, 85
3, 67
4, 86
5, 93
6, 104
7, 88
8, 99
9, 83
10, 113
11, 67
12, 87
13, 81
14, 70
15, 84
16, 88
17, 61
18, 72
19, 84
20, 89
21, 84
22, 86
23, 85
24, 89
25, 83
26, 80
27, 87
28, 77
29, 85
30, 82
31, 81
32, 82
33, 77
34, 79
35, 81
36, 76
37, 81
38, 94
39, 86
40, 89
41, 85
42, 86
43, 89
44, 87
45, 83
46, 68
47, 75
48, 83
49, 77
50, 67
51, 85
52, 89
53, 78
54, 103
55, 90
56, 77
57, 88
58, 92
59, 93
60, 85
