03/17/21 22:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
17, 23:53, N5, 16, Fair, CLR, 9.4, 6.1, , , 80%, NA, NA, 76.5, 1019.7, , , 
---
Minute since start, Events per minute
1, 88
2, 88
3, 69
4, 84
5, 94
6, 82
7, 82
8, 81
9, 72
10, 78
11, 91
12, 85
13, 87
14, 80
15, 86
16, 71
17, 78
18, 78
19, 78
20, 77
21, 80
22, 94
23, 95
24, 64
25, 79
26, 79
27, 80
28, 82
29, 71
30, 99
31, 92
32, 79
33, 95
34, 91
35, 90
36, 94
37, 89
38, 87
39, 91
40, 83
41, 71
42, 79
43, 101
44, 86
45, 80
46, 70
47, 94
48, 96
49, 85
50, 81
51, 102
52, 86
53, 67
54, 84
55, 80
56, 78
57, 77
58, 71
59, 83
60, 85
