02/25/21 21:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
25, 22:53, Calm, 16, Fair, CLR, 5.6, 1.1, , , 73%, NA, NA, 76.43, 1018.9, , , 
---
Minute since start, Events per minute
1, 92
2, 78
3, 101
4, 80
5, 80
6, 79
7, 92
8, 84
9, 103
10, 84
11, 73
12, 70
13, 82
14, 93
15, 87
16, 79
17, 106
18, 96
19, 86
20, 76
21, 92
22, 91
23, 77
24, 78
25, 98
26, 80
27, 76
28, 94
29, 73
30, 87
31, 99
32, 83
33, 74
34, 84
35, 100
36, 88
37, 65
38, 89
39, 95
40, 74
41, 91
42, 84
43, 80
44, 67
45, 80
46, 82
47, 82
48, 85
49, 92
50, 78
51, 88
52, 97
53, 96
54, 88
55, 87
56, 96
57, 76
58, 89
59, 97
60, 85
61, 1
