03/21/21 03:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 04:53, N16, 16, Fair, CLR, 11.1, -1.1, 13.3, 11.1, 43%, NA, NA, 76.43, 1018.9, , , 
---
Minute since start, Events per minute
1, 95
2, 86
3, 94
4, 78
5, 83
6, 92
7, 81
8, 83
9, 99
10, 81
11, 65
12, 71
13, 83
14, 82
15, 85
16, 66
17, 84
18, 89
19, 84
20, 77
21, 103
22, 77
23, 85
24, 87
25, 80
26, 99
27, 91
28, 88
29, 78
30, 91
31, 69
32, 79
33, 80
34, 91
35, 77
36, 72
37, 81
38, 80
39, 78
40, 67
41, 76
42, 92
43, 71
44, 84
45, 77
46, 96
47, 82
48, 85
49, 82
50, 81
51, 67
52, 73
53, 85
54, 72
55, 90
56, 92
57, 84
58, 77
59, 90
60, 85
