02/25/21 13:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
25, 13:53, SE13, 16, Fair, CLR, 17.8, -3.3, , , 24%, NA, NA, 76.43, 1019.0, , , 
---
Minute since start, Events per minute
1, 84
2, 76
3, 88
4, 79
5, 92
6, 68
7, 85
8, 93
9, 94
10, 83
11, 85
12, 96
13, 85
14, 84
15, 85
16, 87
17, 97
18, 83
19, 79
20, 80
21, 82
22, 83
23, 80
24, 82
25, 82
26, 73
27, 117
28, 83
29, 85
30, 88
31, 73
32, 80
33, 83
34, 96
35, 64
36, 80
37, 78
38, 92
39, 93
40, 79
41, 89
42, 93
43, 93
44, 84
45, 93
46, 84
47, 78
48, 80
49, 78
50, 70
51, 97
52, 90
53, 94
54, 73
55, 90
56, 81
57, 91
58, 92
59, 79
60, 65
