03/18/21 13:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 13:53, SW14, 16, Fair, CLR, 16.7, 7.2, , , 54%, NA, NA, 76.56, 1020.6, , , 
---
Minute since start, Events per minute
1, 86
2, 79
3, 83
4, 88
5, 89
6, 96
7, 89
8, 78
9, 82
10, 86
11, 77
12, 80
13, 91
14, 70
15, 73
16, 78
17, 107
18, 86
19, 82
20, 94
21, 80
22, 90
23, 86
24, 80
25, 79
26, 73
27, 80
28, 72
29, 89
30, 75
31, 81
32, 85
33, 91
34, 95
35, 89
36, 81
37, 101
38, 68
39, 85
40, 81
41, 99
42, 80
43, 87
44, 70
45, 76
46, 88
47, 72
48, 86
49, 85
50, 81
51, 85
52, 88
53, 81
54, 81
55, 92
56, 68
57, 73
58, 89
59, 98
60, 103
