03/21/21 09:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 09:53, N21, 16, Fair, CLR, 17.2, -0.6, , , 30%, NA, NA, 76.5, 1020.0, , , 
---
Minute since start, Events per minute
1, 74
2, 74
3, 79
4, 88
5, 84
6, 91
7, 103
8, 84
9, 75
10, 102
11, 78
12, 87
13, 78
14, 95
15, 76
16, 71
17, 92
18, 85
19, 94
20, 92
21, 77
22, 72
23, 76
24, 106
25, 86
26, 77
27, 75
28, 97
29, 87
30, 80
31, 86
32, 93
33, 79
34, 63
35, 80
36, 86
37, 113
38, 87
39, 86
40, 92
41, 68
42, 80
43, 85
44, 88
45, 101
46, 90
47, 94
48, 86
49, 84
50, 92
51, 89
52, 89
53, 91
54, 83
55, 100
56, 78
57, 84
58, 79
59, 84
60, 95
