03/07/21 07:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
07, 07:53, NE8, 16, Overcast, OVC019, 13.3, 9.4, , , 77%, NA, NA, 76.3, 1017.3, , , 
---
Minute since start, Events per minute
1, 71
2, 72
3, 93
4, 91
5, 84
6, 71
7, 96
8, 70
9, 68
10, 87
11, 83
12, 80
13, 75
14, 85
15, 94
16, 95
17, 96
18, 79
19, 78
20, 82
21, 93
22, 91
23, 85
24, 71
25, 85
26, 85
27, 82
28, 75
29, 91
30, 71
31, 90
32, 76
33, 92
34, 84
35, 79
36, 90
37, 82
38, 97
39, 82
40, 90
41, 97
42, 97
43, 86
44, 74
45, 67
46, 108
47, 87
48, 93
49, 84
50, 84
51, 80
52, 74
53, 76
54, 86
55, 89
56, 86
57, 80
58, 76
59, 75
60, 87
