02/25/21 05:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
25, 06:53, Calm, 16, Fair, CLR, 4.4, 0, , , 73%, NA, NA, 76.53, 1020.3, , , 
---
Minute since start, Events per minute
1, 79
2, 91
3, 81
4, 74
5, 90
6, 81
7, 84
8, 87
9, 93
10, 82
11, 95
12, 91
13, 78
14, 77
15, 87
16, 79
17, 94
18, 77
19, 86
20, 83
21, 86
22, 65
23, 102
24, 80
25, 90
26, 86
27, 96
28, 97
29, 77
30, 76
31, 78
32, 81
33, 90
34, 70
35, 79
36, 78
37, 75
38, 91
39, 87
40, 75
41, 73
42, 95
43, 72
44, 93
45, 84
46, 81
47, 89
48, 78
49, 91
50, 80
51, 98
52, 92
53, 84
54, 90
55, 76
56, 85
57, 97
58, 82
59, 70
60, 77
