03/21/21 19:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 20:53, NW13, 16, Fair, CLR, 13.9, 3.9, , , 51%, NA, NA, 76.48, 1019.6, , , 
---
Minute since start, Events per minute
1, 91
2, 86
3, 98
4, 84
5, 85
6, 84
7, 68
8, 82
9, 93
10, 104
11, 87
12, 86
13, 62
14, 87
15, 77
16, 92
17, 95
18, 104
19, 85
20, 81
21, 69
22, 80
23, 83
24, 89
25, 67
26, 84
27, 68
28, 77
29, 76
30, 73
31, 84
32, 78
33, 90
34, 85
35, 89
36, 81
37, 81
38, 66
39, 85
40, 75
41, 89
42, 88
43, 85
44, 77
45, 87
46, 91
47, 82
48, 79
49, 95
50, 78
51, 94
52, 69
53, 79
54, 71
55, 83
56, 85
57, 102
58, 71
59, 86
60, 85
