03/11/21 03:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
11, 04:53, NE5, 16, Fair, CLR, 4.4, 3.3, , , 93%, NA, NA, 76.23, 1016.2, , , 
---
Minute since start, Events per minute
1, 87
2, 91
3, 93
4, 76
5, 91
6, 90
7, 92
8, 80
9, 86
10, 75
11, 100
12, 86
13, 82
14, 67
15, 82
16, 67
17, 86
18, 110
19, 90
20, 87
21, 90
22, 95
23, 89
24, 73
25, 85
26, 89
27, 82
28, 65
29, 81
30, 90
31, 90
32, 86
33, 86
34, 105
35, 61
36, 70
37, 79
38, 83
39, 119
40, 75
41, 97
42, 96
43, 83
44, 87
45, 68
46, 87
47, 80
48, 75
49, 76
50, 83
51, 91
52, 74
53, 87
54, 86
55, 83
56, 82
57, 90
58, 83
59, 83
60, 89
