03/23/21 13:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
23, 14:53, NW21G45, 16, A Few Clouds, FEW080, 21.7, 1.7, , , 27%, NA, NA, 75.82, 1010.9, , , 
---
Minute since start, Events per minute
1, 86
2, 78
3, 78
4, 83
5, 75
6, 81
7, 86
8, 82
9, 88
10, 85
11, 91
12, 79
13, 81
14, 97
15, 93
16, 75
17, 88
18, 72
19, 89
20, 96
21, 86
22, 91
23, 93
24, 80
25, 83
26, 99
27, 93
28, 79
29, 91
30, 82
31, 78
32, 81
33, 74
34, 83
35, 84
36, 91
37, 88
38, 108
39, 80
40, 89
41, 80
42, 97
43, 75
44, 88
45, 86
46, 80
47, 74
48, 84
49, 106
50, 95
51, 88
52, 88
53, 89
54, 89
55, 69
56, 97
57, 83
58, 78
59, 71
60, 99
