02/27/21 18:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
27, 18:53, N27G39, 16, Fair, CLR, 17.8, -7.2, , , 18%, NA, NA, 76.07, 1014.3, , , 
---
Minute since start, Events per minute
1, 71
2, 86
3, 79
4, 102
5, 92
6, 77
7, 86
8, 84
9, 75
10, 81
11, 100
12, 69
13, 90
14, 78
15, 87
16, 64
17, 83
18, 85
19, 98
20, 103
21, 93
22, 87
23, 76
24, 72
25, 93
26, 94
27, 92
28, 102
29, 76
30, 89
31, 76
32, 80
33, 88
34, 93
35, 82
36, 86
37, 74
38, 74
39, 78
40, 68
41, 73
42, 94
43, 81
44, 80
45, 94
46, 84
47, 84
48, 92
49, 89
50, 78
51, 89
52, 89
53, 97
54, 86
55, 79
56, 64
57, 85
58, 85
59, 88
60, 85
