02/21/21 02:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 02:53, W10, 16, Fair, CLR, 9.4, -2.2, , , 44%, 7.8, NA, 76.84, 1024.2, , , 
---
Minute since start, Events per minute
1, 111
2, 89
3, 69
4, 84
5, 83
6, 61
7, 86
8, 82
9, 89
10, 80
11, 96
12, 84
13, 97
14, 75
15, 74
16, 86
17, 77
18, 84
19, 90
20, 84
21, 70
22, 83
23, 86
24, 74
25, 89
26, 66
27, 89
28, 77
29, 69
30, 98
31, 80
32, 78
33, 66
34, 78
35, 94
36, 82
37, 89
38, 76
39, 75
40, 73
41, 72
42, 101
43, 88
44, 87
45, 84
46, 89
47, 90
48, 74
49, 76
50, 71
51, 74
52, 82
53, 97
54, 77
55, 87
56, 84
57, 87
58, 78
59, 81
60, 73
