02/18/21 16:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
18, 16:53, W19, 16, Fair, CLR, 15.6, 1.1, , , 38%, NA, NA, 76.99, 1026.5, , , 
---
Minute since start, Events per minute
1, 78
2, 96
3, 79
4, 85
5, 82
6, 84
7, 84
8, 74
9, 72
10, 85
11, 80
12, 93
13, 84
14, 84
15, 87
16, 85
17, 87
18, 76
19, 78
20, 91
21, 77
22, 81
23, 85
24, 72
25, 81
26, 93
27, 95
28, 85
29, 83
30, 73
31, 78
32, 76
33, 70
34, 70
35, 71
36, 88
37, 74
38, 85
39, 64
40, 85
41, 75
42, 71
43, 69
44, 93
45, 85
46, 86
47, 80
48, 88
49, 67
50, 77
51, 85
52, 86
53, 90
54, 81
55, 82
56, 83
57, 84
58, 105
59, 76
60, 74
