02/24/21 02:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
24, 03:53, Calm, 16, Fair, CLR, 6.7, 2.8, 11.7, 6.7, 76%, NA, NA, 76.2, 1015.9, , , 
---
Minute since start, Events per minute
1, 93
2, 89
3, 76
4, 100
5, 75
6, 87
7, 82
8, 87
9, 84
10, 86
11, 86
12, 85
13, 93
14, 79
15, 87
16, 85
17, 89
18, 100
19, 70
20, 84
21, 79
22, 91
23, 79
24, 86
25, 75
26, 71
27, 80
28, 85
29, 73
30, 80
31, 80
32, 101
33, 78
34, 80
35, 91
36, 96
37, 85
38, 74
39, 67
40, 78
41, 77
42, 85
43, 94
44, 78
45, 62
46, 74
47, 71
48, 87
49, 91
50, 86
51, 82
52, 101
53, 92
54, 84
55, 81
56, 90
57, 81
58, 90
59, 78
60, 81
