03/21/21 21:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 14:53, N27G50, 16, Fair, CLR, 22.2, -4.4, , , 17%, NA, NA, 76.35, 1018.0, , , 
---
Minute since start, Events per minute
1, 73
2, 79
3, 97
4, 77
5, 89
6, 67
7, 87
8, 78
9, 80
10, 81
11, 79
12, 69
13, 83
14, 94
15, 91
16, 93
17, 97
18, 95
19, 87
20, 89
21, 84
22, 96
23, 79
24, 92
25, 89
26, 84
27, 74
28, 84
29, 89
30, 96
31, 82
32, 76
33, 80
34, 79
35, 86
36, 79
37, 76
38, 89
39, 87
40, 86
41, 82
42, 93
43, 91
44, 79
45, 96
46, 73
47, 74
48, 81
49, 80
50, 97
51, 78
52, 83
53, 88
54, 85
55, 94
56, 74
57, 77
58, 103
59, 83
60, 87
