03/06/21 11:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
06, 11:53, Vrbl8, 16, Fair, CLR, 19.4, 8.9, , , 51%, NA, NA, 76.17, 1015.3, , , 
---
Minute since start, Events per minute
1, 94
2, 80
3, 83
4, 83
5, 80
6, 86
7, 91
8, 88
9, 87
10, 82
11, 73
12, 85
13, 115
14, 78
15, 94
16, 88
17, 98
18, 78
19, 85
20, 77
21, 93
22, 77
23, 93
24, 90
25, 91
26, 80
27, 85
28, 82
29, 91
30, 91
31, 71
32, 87
33, 90
34, 102
35, 64
36, 96
37, 81
38, 85
39, 87
40, 77
41, 76
42, 83
43, 83
44, 90
45, 94
46, 89
47, 70
48, 93
49, 102
50, 103
51, 84
52, 85
53, 90
54, 78
55, 88
56, 93
57, 89
58, 97
59, 85
60, 83
61, 1
