03/21/21 04:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 05:53, N11, 16, Fair, CLR, 11.1, -1.1, , , 43%, NA, NA, 76.43, 1018.9, , , 
---
Minute since start, Events per minute
1, 74
2, 84
3, 75
4, 95
5, 84
6, 89
7, 72
8, 89
9, 91
10, 83
11, 89
12, 92
13, 85
14, 82
15, 71
16, 84
17, 88
18, 95
19, 94
20, 87
21, 99
22, 96
23, 73
24, 82
25, 61
26, 69
27, 86
28, 93
29, 81
30, 83
31, 80
32, 78
33, 89
34, 90
35, 93
36, 93
37, 82
38, 85
39, 98
40, 90
41, 89
42, 70
43, 87
44, 88
45, 91
46, 64
47, 80
48, 75
49, 92
50, 75
51, 96
52, 79
53, 77
54, 84
55, 84
56, 86
57, 83
58, 85
59, 92
60, 91
