02/25/21 09:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
25, 09:53, W16, 16, Fair, CLR, 16.7, 3.9, 16.7, 3.9, 43%, NA, NA, 76.63, 1021.5, , , 
---
Minute since start, Events per minute
1, 85
2, 82
3, 101
4, 87
5, 91
6, 84
7, 82
8, 85
9, 80
10, 74
11, 88
12, 71
13, 96
14, 84
15, 84
16, 92
17, 82
18, 90
19, 87
20, 85
21, 91
22, 63
23, 58
24, 87
25, 74
26, 94
27, 69
28, 85
29, 92
30, 95
31, 87
32, 79
33, 69
34, 75
35, 87
36, 88
37, 98
38, 94
39, 76
40, 94
41, 68
42, 97
43, 85
44, 64
45, 77
46, 74
47, 94
48, 93
49, 87
50, 76
51, 80
52, 103
53, 90
54, 93
55, 88
56, 93
57, 84
58, 99
59, 76
60, 97
