03/20/21 10:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 11:53, N27G37, 16, Fair, CLR, 19.4, 0, , , 27%, NA, NA, 76.63, 1021.6, , , 
---
Minute since start, Events per minute
1, 70
2, 102
3, 84
4, 74
5, 75
6, 89
7, 77
8, 86
9, 84
10, 69
11, 74
12, 79
13, 87
14, 91
15, 85
16, 73
17, 84
18, 100
19, 82
20, 75
21, 84
22, 94
23, 96
24, 93
25, 97
26, 84
27, 91
28, 84
29, 73
30, 97
31, 100
32, 87
33, 81
34, 96
35, 73
36, 89
37, 85
38, 82
39, 86
40, 65
41, 75
42, 85
43, 89
44, 79
45, 82
46, 74
47, 90
48, 77
49, 77
50, 84
51, 83
52, 68
53, 92
54, 90
55, 87
56, 90
57, 75
58, 94
59, 76
60, 87
