02/26/21 17:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
26, 17:53, SE8, 16, Fair, CLR, 14.4, 10, , , 75%, NA, NA, 75.95, 1012.4, , , 
---
Minute since start, Events per minute
1, 70
2, 86
3, 88
4, 86
5, 86
6, 71
7, 89
8, 99
9, 92
10, 85
11, 74
12, 94
13, 85
14, 71
15, 87
16, 88
17, 103
18, 93
19, 98
20, 83
21, 80
22, 84
23, 84
24, 91
25, 82
26, 82
27, 80
28, 99
29, 83
30, 87
31, 103
32, 89
33, 83
34, 88
35, 87
36, 104
37, 97
38, 87
39, 71
40, 96
41, 73
42, 97
43, 74
44, 79
45, 82
46, 89
47, 80
48, 102
49, 81
50, 86
51, 77
52, 105
53, 92
54, 90
55, 80
56, 95
57, 92
58, 94
59, 90
60, 90
