03/22/21 03:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 04:53, W10, 16, Fair, CLR, 11.1, -0.6, 16.1, 10, 45%, NA, NA, 76.4, 1018.7, , , 
---
Minute since start, Events per minute
1, 85
2, 97
3, 67
4, 61
5, 76
6, 91
7, 73
8, 75
9, 91
10, 93
11, 80
12, 96
13, 79
14, 88
15, 91
16, 89
17, 80
18, 78
19, 95
20, 98
21, 78
22, 92
23, 83
24, 67
25, 96
26, 71
27, 78
28, 82
29, 98
30, 78
31, 77
32, 90
33, 89
34, 79
35, 80
36, 80
37, 83
38, 109
39, 84
40, 88
41, 82
42, 92
43, 80
44, 91
45, 74
46, 77
47, 79
48, 80
49, 80
50, 77
51, 76
52, 70
53, 89
54, 86
55, 93
56, 92
57, 89
58, 87
59, 97
60, 65
