03/02/21 07:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
, , , , , , , , , , , , , , , , , 
---
Minute since start, Events per minute
1, 69
2, 81
3, 82
4, 90
5, 91
6, 90
7, 94
8, 87
9, 78
10, 98
11, 95
12, 73
13, 84
14, 83
15, 86
16, 93
17, 81
18, 76
19, 94
20, 98
21, 86
22, 99
23, 78
24, 95
25, 93
26, 84
27, 85
28, 81
29, 72
30, 101
31, 87
32, 89
33, 103
34, 90
35, 78
36, 108
37, 111
38, 85
39, 84
40, 75
41, 115
42, 86
43, 59
44, 86
45, 109
46, 86
47, 95
48, 93
49, 101
50, 101
51, 60
52, 94
53, 104
54, 94
55, 87
56, 80
57, 91
58, 84
59, 90
60, 85
