03/01/21 18:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
01, 18:53, Calm, 16, Fair, CLR, 11.7, 1.1, , , 48%, NA, NA, 76.35, 1017.8, , , 
---
Minute since start, Events per minute
1, 77
2, 74
3, 81
4, 91
5, 73
6, 79
7, 96
8, 89
9, 91
10, 73
11, 78
12, 90
13, 92
14, 81
15, 83
16, 67
17, 81
18, 90
19, 89
20, 94
21, 99
22, 80
23, 98
24, 87
25, 102
26, 78
27, 81
28, 75
29, 79
30, 77
31, 85
32, 70
33, 86
34, 85
35, 94
36, 81
37, 81
38, 64
39, 70
40, 74
41, 89
42, 85
43, 80
44, 77
45, 82
46, 95
47, 92
48, 86
49, 80
50, 84
51, 89
52, 76
53, 80
54, 80
55, 84
56, 96
57, 80
58, 77
59, 84
60, 76
