02/19/21 06:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 07:53, Calm, 16, Fair, CLR, 8.3, 1.7, , , 63%, NA, NA, 76.86, 1024.7, , , 
---
Minute since start, Events per minute
1, 77
2, 79
3, 85
4, 73
5, 79
6, 93
7, 78
8, 84
9, 86
10, 80
11, 76
12, 87
13, 89
14, 84
15, 92
16, 73
17, 79
18, 92
19, 103
20, 82
21, 83
22, 91
23, 85
24, 97
25, 92
26, 92
27, 82
28, 85
29, 73
30, 87
31, 90
32, 86
33, 74
34, 97
35, 78
36, 80
37, 91
38, 98
39, 77
40, 95
41, 66
42, 77
43, 88
44, 98
45, 83
46, 78
47, 111
48, 79
49, 95
50, 99
51, 81
52, 94
53, 85
54, 81
55, 75
56, 59
57, 84
58, 82
59, 70
60, 79
