02/26/21 15:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
26, 15:53, SE10, 16, Fair, CLR, 17.2, 6.1, 20, 16.1, 48%, NA, NA, 75.95, 1012.6, , , 
---
Minute since start, Events per minute
1, 70
2, 93
3, 86
4, 92
5, 81
6, 72
7, 82
8, 91
9, 96
10, 73
11, 94
12, 80
13, 74
14, 84
15, 112
16, 94
17, 95
18, 78
19, 78
20, 89
21, 84
22, 85
23, 108
24, 78
25, 83
26, 79
27, 92
28, 80
29, 86
30, 75
31, 89
32, 65
33, 87
34, 89
35, 85
36, 77
37, 93
38, 86
39, 79
40, 93
41, 71
42, 94
43, 83
44, 82
45, 86
46, 79
47, 94
48, 86
49, 81
50, 78
51, 86
52, 100
53, 81
54, 89
55, 83
56, 66
57, 96
58, 72
59, 88
60, 93
