03/21/21 18:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
21, 19:53, W16, 16, Fair, CLR, 14.4, 5, , , 53%, NA, NA, 76.43, 1019.0, , , 
---
Minute since start, Events per minute
1, 72
2, 91
3, 92
4, 93
5, 75
6, 83
7, 78
8, 69
9, 90
10, 86
11, 73
12, 76
13, 88
14, 69
15, 76
16, 99
17, 89
18, 92
19, 79
20, 71
21, 86
22, 67
23, 73
24, 74
25, 89
26, 92
27, 75
28, 83
29, 89
30, 77
31, 84
32, 81
33, 84
34, 85
35, 69
36, 86
37, 90
38, 79
39, 92
40, 84
41, 90
42, 77
43, 82
44, 100
45, 86
46, 83
47, 90
48, 94
49, 76
50, 87
51, 79
52, 97
53, 77
54, 79
55, 103
56, 79
57, 79
58, 79
59, 100
60, 81
61, 1
