03/06/21 17:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
, , , , , , , , , , , , , , , , , 
---
Minute since start, Events per minute
1, 81
2, 77
3, 84
4, 88
5, 78
6, 102
7, 73
8, 93
9, 87
10, 81
11, 98
12, 77
13, 69
14, 66
15, 85
16, 68
17, 89
18, 99
19, 90
20, 91
21, 93
22, 85
23, 82
24, 85
25, 88
26, 77
27, 72
28, 88
29, 83
30, 80
31, 83
32, 91
33, 87
34, 95
35, 79
36, 95
37, 68
38, 71
39, 71
40, 104
41, 95
42, 78
43, 90
44, 70
45, 88
46, 87
47, 85
48, 91
49, 77
50, 70
51, 86
52, 83
53, 91
54, 102
55, 86
56, 67
57, 79
58, 74
59, 74
60, 82
