02/22/21 07:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 07:53, Calm, 16, Fair, CLR, 9.4, 2.8, , , 64%, NA, NA, 76.81, 1023.8, , , 
---
Minute since start, Events per minute
1, 87
2, 83
3, 66
4, 84
5, 85
6, 82
7, 90
8, 90
9, 80
10, 77
11, 71
12, 75
13, 86
14, 81
15, 95
16, 88
17, 89
18, 85
19, 80
20, 84
21, 85
22, 83
23, 82
24, 82
25, 98
26, 74
27, 81
28, 82
29, 84
30, 96
31, 80
32, 86
33, 77
34, 82
35, 72
36, 69
37, 81
38, 71
39, 71
40, 91
41, 80
42, 83
43, 87
44, 87
45, 83
46, 95
47, 94
48, 67
49, 74
50, 91
51, 83
52, 73
53, 106
54, 94
55, 91
56, 82
57, 99
58, 94
59, 82
60, 85
