03/22/21 10:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 11:53, W13, 16, Fair, CLR, 19.4, 3.3, , , 35%, NA, NA, 76.48, 1019.6, , , 
---
Minute since start, Events per minute
1, 91
2, 88
3, 90
4, 80
5, 75
6, 85
7, 83
8, 73
9, 83
10, 80
11, 84
12, 85
13, 72
14, 76
15, 75
16, 78
17, 100
18, 99
19, 88
20, 76
21, 99
22, 92
23, 97
24, 79
25, 68
26, 83
27, 86
28, 69
29, 87
30, 109
31, 75
32, 82
33, 79
34, 74
35, 79
36, 79
37, 76
38, 63
39, 75
40, 90
41, 88
42, 80
43, 89
44, 86
45, 93
46, 102
47, 87
48, 78
49, 81
50, 85
51, 92
52, 81
53, 84
54, 87
55, 89
56, 83
57, 85
58, 93
59, 91
60, 72
