03/04/21 13:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
04, 14:53, SW13, 16, Fair, CLR, 16.1, 6.1, , , 52%, NA, NA, 76.84, 1024.2, , , 
---
Minute since start, Events per minute
1, 88
2, 89
3, 87
4, 84
5, 90
6, 76
7, 76
8, 80
9, 98
10, 89
11, 61
12, 79
13, 69
14, 83
15, 80
16, 95
17, 89
18, 83
19, 80
20, 75
21, 87
22, 84
23, 79
24, 86
25, 101
26, 72
27, 73
28, 82
29, 78
30, 93
31, 80
32, 91
33, 91
34, 72
35, 89
36, 93
37, 92
38, 89
39, 65
40, 78
41, 77
42, 92
43, 88
44, 89
45, 84
46, 95
47, 96
48, 81
49, 94
50, 72
51, 89
52, 101
53, 87
54, 100
55, 88
56, 93
57, 88
58, 99
59, 71
60, 85
