03/13/21 13:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
13, 14:53, W35G50, 16, Fair and Breezy, CLR, 16.7, 6.7, , , 52%, NA, NA, 76.71, 1022.5, , , 
---
Minute since start, Events per minute
1, 82
2, 88
3, 96
4, 87
5, 88
6, 84
7, 79
8, 68
9, 96
10, 89
11, 92
12, 79
13, 84
14, 88
15, 92
16, 85
17, 75
18, 80
19, 93
20, 87
21, 80
22, 86
23, 105
24, 79
25, 84
26, 91
27, 83
28, 80
29, 81
30, 72
31, 70
32, 69
33, 95
34, 77
35, 91
36, 77
37, 62
38, 84
39, 94
40, 101
41, 88
42, 66
43, 75
44, 95
45, 78
46, 68
47, 75
48, 93
49, 81
50, 80
51, 89
52, 79
53, 77
54, 63
55, 89
56, 97
57, 74
58, 95
59, 92
60, 75
